,rooms,area,rent,street,zip_code,latitude,longitude,rent_norm
1677,4,97,14400,Aage Knudsens Strøg,2610,55.6889548,12.4492456,148.4536082474227
1678,3,99,14050,Ørestads Boulevard,2300,55.636709,12.582897,141.91919191919192
1679,1,60,14500,Siljangade,2300,55.668717,12.61303,241.66666666666666
1680,2,64,11050,Else Alfelts Vej,2300,55.6174184,12.5663495,172.65625
1681,2,65,11550,Else Alfelts Vej,2300,55.6174184,12.5663495,177.69230769230768
1682,2,63,11150,Else Alfelts Vej,2300,55.6174184,12.5663495,176.984126984127
1683,4,140,17900,Martha Christensens Vej,2300,55.63817479999999,12.5815966,127.85714285714286
1684,4,103,15200,Else Alfelts Vej,2300,55.6194089,12.5679844,147.5728155339806
1685,3,65,13500,Michael Strunges Vej,2300,55.6378413,12.5811397,207.69230769230768
1686,2,68,11900,Emma Gads Vej,2300,55.6378971,12.5807138,175.0
1687,2,52,11400,Michael Strunges Vej,2300,55.6378413,12.5811397,219.23076923076923
1688,2,59,12200,Emma Gads Vej,2300,55.638214,12.58092,206.77966101694915
1689,3,72,13200,Emma Gads Vej,2300,55.6383072,12.5812413,183.33333333333334
1690,2,62,11050,Kaffevej,2610,55.6764488,12.4364167,178.2258064516129
1691,1,64,10800,Kattesundet,1458,55.67729019999999,12.5711598,168.75
1692,4,94,14050,Børge Olsens Plads,2610,55.67117589999999,12.4728844,149.46808510638297
1693,2,60,12300,Emma Gads Vej,2300,55.6349421,12.579119,205.0
1694,4,108,16500,Else Alfelts Vej,2300,55.6194089,12.5679844,152.77777777777777
1695,2,68,12600,Emma Gads Vej,2300,55.6378427,12.580475,185.2941176470588
1696,5,111,16400,Else Alfelts Vej,2300,55.6189696,12.5678022,147.74774774774775
1697,4,93,12900,Gadelandet,2700,55.7115422,12.4809887,138.70967741935485
1698,3,78,13800,Michael Strunges Vej,2300,55.6377494,12.5810511,176.92307692307693
1699,2,68,12300,Michael Strunges Vej,2300,55.6377548,12.580868,180.88235294117646
1700,3,70,14100,Emma Gads Vej,2300,55.638214,12.58092,201.42857142857142
1701,2,52,11900,Michael Strunges Vej,2300,55.6379214,12.5813706,228.84615384615384
1702,3,85,13900,Michael Strunges Vej,2300,55.6377494,12.5810511,163.52941176470588
1703,3,70,13450,Else Alfelts Vej,2300,55.619128,12.5686257,192.14285714285714
1704,2,64,12000,Emma Gads Vej,2300,55.638214,12.58092,187.5
1705,3,69,13200,Michael Strunges Vej,2300,55.6379214,12.5813706,191.30434782608697
1706,4,105,16100,Emma Gads Vej,2300,55.6378427,12.580475,153.33333333333334
1707,3,96,14200,Martha Christensens Vej,2300,55.63817479999999,12.5815966,147.91666666666666
1708,3,77,13400,Michael Strunges Vej,2300,55.6380014,12.581605,174.02597402597402
1709,4,104,17000,Teglholmens Østkaj,2450,55.64899639999999,12.5542239,163.46153846153845
1710,4,102,17100,Teglholmens Østkaj,2450,55.6491747,12.553826,167.64705882352942
1711,5,117,16400,Else Alfelts Vej,2300,55.6189696,12.5678022,140.17094017094018
1712,2,63,12925,Robert Jacobsens Vej,2300,55.6183723,12.5731109,205.15873015873015
1713,4,103,18200,Else Alfelts Vej,2300,55.6188717,12.5687311,176.6990291262136
1714,2,59,11700,Emma Gads Vej,2300,55.638214,12.58092,198.3050847457627
1715,4,140,18200,Martha Christensens Vej,2300,55.63817479999999,12.5815966,130.0
1716,3,104,16200,Teglholmens Østkaj,2450,55.64917459999998,12.5549727,155.76923076923077
1717,2,67,12400,Rødovre Port,2610,55.665523,12.456098,185.07462686567163
1718,3,86,14100,Rødovre Port,2610,55.66552309999999,12.4561091,163.95348837209303
1719,3,83,13100,Rødovre Port,2610,55.6652287,12.4562051,157.83132530120483
1720,4,94,14050,Børge Olsens Plads,2610,55.67117589999999,12.4728844,149.46808510638297
1721,2,52,12000,Michael Strunges Vej,2300,55.6378413,12.5811397,230.76923076923077
1722,4,103,14950,Else Alfelts Vej,2300,55.6194089,12.5679844,145.14563106796118
1723,3,94,13900,Michael Strunges Vej,2300,55.6380014,12.581605,147.87234042553192
1724,3,118,17900,Ved Stigbordene,2450,55.6440075,12.5498165,151.6949152542373
1725,2,52,11800,Michael Strunges Vej,2300,55.6378413,12.5811397,226.92307692307693
1726,3,77,13900,Emma Gads Vej,2300,55.6382372,12.5813561,180.5194805194805
1727,2,64,12200,Emma Gads Vej,2300,55.6381171,12.5807981,190.625
1728,3,70,14100,Emma Gads Vej,2300,55.638214,12.58092,201.42857142857142
1729,2,68,12600,Emma Gads Vej,2300,55.6378427,12.580475,185.2941176470588
1730,2,68,12300,Michael Strunges Vej,2300,55.6377548,12.580868,180.88235294117646
1731,3,78,13800,Michael Strunges Vej,2300,55.6377494,12.5810511,176.92307692307693
1732,2,59,11700,Emma Gads Vej,2300,55.638214,12.58092,198.3050847457627
1733,3,85,13900,Michael Strunges Vej,2300,55.6377494,12.5810511,163.52941176470588
1734,2,52,11400,Michael Strunges Vej,2300,55.6378413,12.5811397,219.23076923076923
1735,2,52,11900,Michael Strunges Vej,2300,55.6379214,12.5813706,228.84615384615384
1736,3,72,13200,Emma Gads Vej,2300,55.6383072,12.5812413,183.33333333333334
1737,3,94,13900,Michael Strunges Vej,2300,55.6380014,12.581605,147.87234042553192
1738,3,77,13900,Emma Gads Vej,2300,55.6382372,12.5813561,180.5194805194805
1739,2,66,12300,Emma Gads Vej,2300,55.6382372,12.5813561,186.36363636363637
1740,3,70,13700,Emma Gads Vej,2300,55.6379972,12.5807523,195.71428571428572
1741,4,95,17400,Emma Gads Vej,2300,55.6349421,12.579119,183.1578947368421
1742,3,74,14200,Emma Gads Vej,2300,55.6381171,12.5807981,191.8918918918919
1743,2,79,13000,Martha Christensens Vej,2300,55.63817479999999,12.5815966,164.55696202531647
1744,4,109,17300,Michael Strunges Vej,2300,55.6376636,12.5807748,158.71559633027522
1745,2,68,12400,Emma Gads Vej,2300,55.6378971,12.5807138,182.35294117647058
1746,2,68,12500,Michael Strunges Vej,2300,55.6377548,12.580868,183.8235294117647
1747,2,60,11900,Michael Strunges Vej,2300,55.6377548,12.580868,198.33333333333334
1748,3,65,13300,Michael Strunges Vej,2300,55.6378413,12.5811397,204.6153846153846
1749,4,118,16600,Martha Christensens Vej,2300,55.63817479999999,12.5815966,140.67796610169492
1750,3,70,14200,Emma Gads Vej,2300,55.638214,12.58092,202.85714285714286
1751,2,65,11800,Emma Gads Vej,2300,55.6379972,12.5807523,181.53846153846155
1752,3,76,14700,Emma Gads Vej,2300,55.6383253,12.5809902,193.42105263157896
1753,4,95,16900,Emma Gads Vej,2300,55.6349421,12.579119,177.89473684210526
1754,2,58,12100,Emma Gads Vej,2300,55.6383253,12.5809902,208.6206896551724
1755,4,114,16600,Mørkhøjvej,2860,55.7276015,12.4734342,145.6140350877193
1756,4,105,16000,Else Alfelts Vej,2300,55.6196375,12.5681577,152.38095238095238
1757,2,64,12500,Emma Gads Vej,2300,55.6381171,12.5807981,195.3125
1758,4,103,17800,Else Alfelts Vej,2300,55.6188717,12.5687311,172.81553398058253
1759,2,73,13000,Tagensvej,2200,55.7052857,12.543816,178.08219178082192
1760,2,64,11350,Else Alfelts Vej,2300,55.6174184,12.5663495,177.34375
1761,2,64,11450,Else Alfelts Vej,2300,55.6174184,12.5663495,178.90625
1762,4,103,18200,Else Alfelts Vej,2300,55.6188717,12.5687311,176.6990291262136
1763,3,97,14995,Teglholmsgade,2450,55.6524298,12.5454418,154.58762886597938
1764,3,107,19300,Alliancevej,2450,55.64826249999999,12.5526494,180.37383177570092
1765,4,103,17800,Else Alfelts Vej,2300,55.6188717,12.5687311,172.81553398058253
1766,4,113,17100,Michael Strunges Vej,2300,55.6380014,12.581605,151.32743362831857
1767,2,60,12200,Emma Gads Vej,2300,55.6379972,12.5807523,203.33333333333334
1768,2,57,12200,Emma Gads Vej,2300,55.6383072,12.5812413,214.03508771929825
1769,4,94,14300,Rødovre Port,2610,55.6655224,12.4560313,152.12765957446808
1770,2,63,12500,Emma Gads Vej,2300,55.6349421,12.579119,198.4126984126984
1771,3,97,14900,Else Alfelts Vej,2300,55.6194089,12.5679844,153.60824742268042
1772,2,68,12000,Emma Gads Vej,2300,55.6378971,12.5807138,176.47058823529412
1773,2,64,12200,Emma Gads Vej,2300,55.6381171,12.5807981,190.625
1774,2,52,11800,Michael Strunges Vej,2300,55.6378413,12.5811397,226.92307692307693
1775,2,66,12300,Emma Gads Vej,2300,55.6382372,12.5813561,186.36363636363637
1776,3,108,14600,Martha Christensens Vej,2300,55.63817479999999,12.5815966,135.1851851851852
1777,3,78,14000,Emma Gads Vej,2300,55.6382372,12.5813561,179.48717948717947
1778,2,66,12950,Emma Gads Vej,2300,55.6382372,12.5813561,196.21212121212122
1779,2,61,11700,Emma Gads Vej,2300,55.6378971,12.5807138,191.80327868852459
1780,2,59,12300,Emma Gads Vej,2300,55.638214,12.58092,208.47457627118644
1781,2,79,13400,Martha Christensens Vej,2300,55.63817479999999,12.5815966,169.62025316455697
1782,3,69,13525,Robert Jacobsens Vej,2300,55.6183723,12.5731109,196.0144927536232
1783,2,59,11800,Michael Strunges Vej,2300,55.6379214,12.5813706,200.0
1784,2,64,13200,Emma Gads Vej,2300,55.6378427,12.580475,206.25
1785,2,67,12400,Emma Gads Vej,2300,55.6378427,12.580475,185.07462686567163
1786,3,95,14400,Michael Strunges Vej,2300,55.6376636,12.5807748,151.57894736842104
1787,2,64,11350,Else Alfelts Vej,2300,55.6174184,12.5663495,177.34375
1788,2,64,11450,Else Alfelts Vej,2300,55.6174184,12.5663495,178.90625
1789,2,57,12200,Emma Gads Vej,2300,55.6383149,12.5810963,214.03508771929825
1790,3,72,13700,Emma Gads Vej,2300,55.6383072,12.5812413,190.27777777777777
1791,3,100,15000,Martha Christensens Vej,2300,55.63817479999999,12.5815966,150.0
1792,4,95,17000,Emma Gads Vej,2300,55.6349421,12.579119,178.94736842105263
1793,2,58,12200,Emma Gads Vej,2300,55.6383253,12.5809902,210.3448275862069
1794,2,61,12100,Michael Strunges Vej,2300,55.6377548,12.580868,198.36065573770492
1795,4,95,16800,Emma Gads Vej,2300,55.6349421,12.579119,176.8421052631579
1796,4,113,17200,Michael Strunges Vej,2300,55.6380014,12.581605,152.21238938053096
1797,3,78,13700,Michael Strunges Vej,2300,55.6377494,12.5810511,175.64102564102564
1798,2,95,12995,Nørregårdsbakken,2610,55.6902767,12.4619402,136.78947368421052
1799,2,68,12600,Emma Gads Vej,2300,55.6378971,12.5807138,185.2941176470588
1800,2,79,13400,Martha Christensens Vej,2300,55.63817479999999,12.5815966,169.62025316455697
1801,3,108,14600,Martha Christensens Vej,2300,55.63817479999999,12.5815966,135.1851851851852
1802,2,66,12950,Emma Gads Vej,2300,55.6382372,12.5813561,196.21212121212122
1803,3,100,15000,Martha Christensens Vej,2300,55.63817479999999,12.5815966,150.0
1804,2,57,12200,Emma Gads Vej,2300,55.6383149,12.5810963,214.03508771929825
1805,3,72,13700,Emma Gads Vej,2300,55.6383072,12.5812413,190.27777777777777
1806,4,104,17000,Teglholmens Østkaj,2450,55.64899639999999,12.5542239,163.46153846153845
1807,3,72,13300,Emma Gads Vej,2300,55.6383072,12.5812413,184.72222222222223
1808,4,103,17800,Else Alfelts Vej,2300,55.6188717,12.5687311,172.81553398058253
1809,2,67,12200,Michael Strunges Vej,2300,55.6376636,12.5807748,182.08955223880596
1810,4,102,17100,Teglholmens Østkaj,2450,55.6491747,12.553826,167.64705882352942
1811,4,118,16700,Martha Christensens Vej,2300,55.63817479999999,12.5815966,141.52542372881356
1812,3,78,14100,Emma Gads Vej,2300,55.6382372,12.5813561,180.76923076923077
1813,3,72,13400,Emma Gads Vej,2300,55.6383072,12.5812413,186.11111111111111
1814,3,69,13200,Emma Gads Vej,2300,55.6382372,12.5813561,191.30434782608697
1815,4,105,14600,Aage Knudsens Strøg,2610,55.6889548,12.4492456,139.04761904761904
1816,2,66,12400,Emma Gads Vej,2300,55.6382372,12.5813561,187.87878787878788
1817,5,143,17400,Næsbyvej,2610,55.68367019999999,12.4539491,121.67832167832168
1818,3,78,14100,Emma Gads Vej,2300,55.6382372,12.5813561,180.76923076923077
1819,3,72,13400,Emma Gads Vej,2300,55.6383072,12.5812413,186.11111111111111
1820,3,69,13200,Emma Gads Vej,2300,55.6382372,12.5813561,191.30434782608697
1821,3,108,14700,Martha Christensens Vej,2300,55.63817479999999,12.5815966,136.11111111111111
1822,5,127,16150,Islev Have,2610,55.70582719999999,12.4338754,127.16535433070867
1823,4,103,18200,Else Alfelts Vej,2300,55.6188717,12.5687311,176.6990291262136
1824,2,66,12000,J.P.E. Hartmanns Allé,2500,55.6645071,12.5023539,181.8181818181818
1825,3,70,13700,Emma Gads Vej,2300,55.638214,12.58092,195.71428571428572
1826,3,70,13600,Emma Gads Vej,2300,55.638214,12.58092,194.28571428571428
1827,3,75,14600,Emma Gads Vej,2300,55.6378427,12.580475,194.66666666666666
1828,2,57,11800,Emma Gads Vej,2300,55.6383149,12.5810963,207.01754385964912
1829,3,69,13600,Michael Strunges Vej,2300,55.6379214,12.5813706,197.1014492753623
1830,4,95,17100,Emma Gads Vej,2300,55.6349421,12.579119,180.0
1831,3,65,13200,Michael Strunges Vej,2300,55.6379214,12.5813706,203.07692307692307
1832,3,93,13500,Irmavej,2610,55.67708469999999,12.4342427,145.16129032258064
1833,3,74,14300,Emma Gads Vej,2300,55.6381171,12.5807981,193.24324324324326
1834,3,74,13700,Emma Gads Vej,2300,55.6381171,12.5807981,185.13513513513513
1835,3,69,13300,Michael Strunges Vej,2300,55.6378413,12.5811397,192.7536231884058
1836,4,95,17100,Emma Gads Vej,2300,55.6349421,12.579119,180.0
1837,3,70,13600,Emma Gads Vej,2300,55.638214,12.58092,194.28571428571428
1838,3,74,13700,Emma Gads Vej,2300,55.6381171,12.5807981,185.13513513513513
1839,3,75,14600,Emma Gads Vej,2300,55.6378427,12.580475,194.66666666666666
1840,3,65,13200,Michael Strunges Vej,2300,55.6379214,12.5813706,203.07692307692307
1841,3,69,13600,Michael Strunges Vej,2300,55.6379214,12.5813706,197.1014492753623
1842,2,57,11800,Emma Gads Vej,2300,55.6383149,12.5810963,207.01754385964912
1843,5,142,17400,Blomsterstræde,2610,55.6889548,12.4492456,122.53521126760563
1844,5,127,16650,Islev Have,2610,55.70582719999999,12.4338754,131.10236220472441
1845,4,113,14150,Ørestads Boulevard,2300,55.6341002,12.5807025,125.22123893805309
1846,3,70,14400,Emma Gads Vej,2300,55.638214,12.58092,205.71428571428572
1847,4,105,17200,Emma Gads Vej,2300,55.6378427,12.580475,163.8095238095238
1848,4,113,17000,Michael Strunges Vej,2300,55.6380014,12.581605,150.44247787610618
1849,4,113,17400,Michael Strunges Vej,2300,55.6380014,12.581605,153.98230088495575
1850,3,96,14900,Martha Christensens Vej,2300,55.63817479999999,12.5815966,155.20833333333334
1851,4,109,16800,Michael Strunges Vej,2300,55.6376636,12.5807748,154.12844036697248
1852,4,279,40000,Hambros Allé,2900,55.737793,12.578525,143.36917562724014
1853,1,77,13000,Klareboderne,1115,55.6812487,12.5788233,168.83116883116884
1854,1,63,13500,Evanstonevej,2900,55.7229139,12.5785582,214.28571428571428
1855,2,64,12000,J.P.E. Hartmanns Allé,2500,55.6645071,12.5023539,187.5
1856,2,77,12000,Mosedalvej,2500,55.6674428,12.5138447,155.84415584415584
1857,2,66,12000,J.P.E. Hartmanns Allé,2500,55.6645071,12.5023539,181.8181818181818
1858,2,48,11400,Tagensvej,2200,55.7053782,12.5434519,237.5
1859,5,163,35000,Vester Voldgade,1552,55.6778869,12.5666458,214.72392638036808
1860,4,119,15150,Islev Have,2610,55.7056577,12.433742,127.3109243697479
1861,4,118,15650,Islev Have,2610,55.70531949999999,12.4338441,132.6271186440678
1862,1,76,13000,Nygårdsvej,2100,55.7118505,12.571288,171.05263157894737
1863,1,49,9500,greisvej,2300,55.6460652,12.6253066,193.87755102040816
1864,1,51,12500,Vedbækgade,2200,55.6965733,12.5438973,245.09803921568627
1865,2,88,14500,Storegårdsvej,2700,55.7124239,12.474915,164.77272727272728
1866,3,152,24000,Constantin Hansens Gade,1799,55.66828109999999,12.5347518,157.89473684210526
1867,1,104,17500,Ryesgade,2100,55.6942988,12.5703607,168.26923076923077
1868,5,398,65000,Galionsvej,1437,55.6797854,12.6034251,163.31658291457288
1869,1,63,12900,Folkvarsvej,2000,55.6828216,12.5339178,204.76190476190476
1870,3,152,25000,Amerika Plads,2100,55.6992158,12.5935413,164.47368421052633
1871,4,103,18200,Else Afelts Vej,2300,55.6188717,12.5687311,176.6990291262136
1872,5,117,16400,Else Alfelts Vej,2300,55.6189696,12.5678022,140.17094017094018
1873,4,96,16500,Else Afelts Vej,2300,55.6194089,12.5679844,171.875
1874,3,115,18500,Islands Brygge,2300,55.6625574,12.5711003,160.8695652173913
1875,3,139,18750,Auroravej,2610,55.6761934,12.4719775,134.89208633093526
1876,3,224,26000,Høyrups Allé,2900,55.739478,12.578802,116.07142857142857
1877,2,106,18000,Islands Brygge,2300,55.6625574,12.5711003,169.81132075471697
1878,1,58,13000,Vestbanevej,2500,55.6645724,12.5214109,224.13793103448276
1879,3,140,23000,Store Kongensgade,1264,55.6861282,12.5892638,164.28571428571428
1880,3,156,22500,Nørrebrogade,2200,55.6935403,12.5500641,144.23076923076923
1881,3,68,5700,Birkegade,2200,55.69000149999999,12.5580169,83.82352941176471
1882,2,54,6800,Århusgade,2100,55.7058677,12.5789113,125.92592592592592
1883,2,66,5260,Vigerslevvej,2500,55.64824180000001,12.4923804,79.6969696969697
1884,3,78,4900,Solnavej,2860,55.74344610000001,12.5017358,62.82051282051282
1885,2,74,18000,Frederiksvej,2000,55.675306,12.51815,243.24324324324326
