Sagsnr,available_from,rooms,area,rent,per_area_price,address,zip_code,latitude,longitude
1770009449177009,2022-09-22,3,71.0,11800,499.0,"Else Alfelts Vej 34A, 2. 4, 2300 København S",2300,55.62182981,12.56801557
1770009451177009,2022-08-16,2,54.0,10400,578.0,"Else Alfelts Vej 34A, 3. 2, 2300 København S",2300,55.62182981,12.56801557
1770009453177009,2022-08-16,2,49.0,10800,661.0,"Else Alfelts Vej 32B, 1. 3, 2300 København S",2300,55.62182981,12.56801557
1770009454177009,2022-08-16,3,70.0,12100,519.0,"Else Alfelts Vej 32B, 2. 1, 2300 København S",2300,55.62182981,12.56801557
1770009455177009,2022-08-16,4,84.0,13200,471.0,"Else Alfelts Vej 32A, 1. 4, 2300 København S",2300,55.62182981,12.56801557
1770009456177009,2022-09-22,3,69.0,12100,526.0,"Else Alfelts Vej 32A, 2. 1, 2300 København S",2300,55.62182981,12.56801557
1770009457177009,2022-08-18,4,85.0,13300,469.0,"Else Alfelts Vej 32A, 2. 4, 2300 København S",2300,55.62182981,12.56801557
1770009460177009,2022-09-16,3,70.0,12000,514.0,"Else Alfelts Vej 32B, 1. 1, 2300 København S",2300,55.62182981,12.56801557
1770009461177009,2022-10-25,5,123.0,16500,402.0,"Else Alfelts Vej 30H, 2300 København S",2300,55.62182981,12.56801557
1770009466177009,2022-09-15,1,35.0,7850,224.0,"Poppelstykket 6, 2. 224, 2450 København SV",2450,55.6512869,12.51149568
1770009465177009,2022-08-16,1,35.0,7800,223.0,"Poppelstykket 8, 1. 166, 2450 København SV",2450,55.6512869,12.51149568
1770009463177009,2022-10-04,1,35.0,7850,224.0,"Poppelstykket 6, 2. 219, 2450 København SV",2450,55.6512869,12.51149568
1770009354177009,2022-09-22,2,79.0,16500,627.0,"Amerika Plads 26B, 4. 4, 2100 København Ø",2100,55.69976043,12.59428614
1770009469177009,2022-08-17,5,121.0,16500,409.0,"Else Alfelts Vej 30F, 2300 København S",2300,55.62182981,12.56801557
1770009471177009,2022-09-11,5,121.0,16500,409.0,"Else Alfelts Vej 30D, 2300 København S",2300,55.62182981,12.56801557
1770009472177009,2022-09-11,1,35.0,7850,673.0,"Poppelstykket 8, 2. 245, 2450 København SV",2450,55.6512869,12.51149568
1770009473177009,2022-09-07,2,43.0,9500,663.0,"Poppelstykket 8, 1. 139, 2450 København SV",2450,55.6512869,12.51149568
1770009474177009,2022-08-18,5,129.0,18500,430.0,"Ved Amagerbanen 35M, 1. th, 2300 København S",2300,55.66546337,12.62724058
1770009475177009,2022-08-31,2,52.0,11200,646.0,"Søndre Fasanvej 90, 4. 407, 2500 Valby",2500,55.66769246,12.51667676
10-X00019933426001,2022-10-15,4,114.0,14600,384.0,"Else Alfelts Vej 39B, 2300 København S",2300,55.62067596,12.5695473
1770009479177009,2022-09-08,4,96.0,14900,466.0,"Kongelundsvej 374, 1. tv, 2770 Kastrup",2770,55.60937061,12.58403705
1770009482177009,2022-11-14,1,29.0,7700,797.0,"Poul Bundgaards Vej 5, 3. 87, 2500 Valby",2500,55.65926836,12.51011501
1770009484177009,2022-08-30,1,52.0,10200,588.0,"Poul Bundgaards Vej 5, st. 16, 2500 Valby",2500,55.65926836,12.51011501
1770009072177009,2022-09-07,2,62.0,11400,552.0,"Richard Mortensens Vej 58, st. th, 2300 København S",2300,55.61902607,12.57070695
1770009485177009,2022-08-22,1,33.0,8350,506.0,"Dybbølsbro 3, 16. 4, 1577 København V",1577,55.66365479,12.56018228
1770009486177009,2022-09-05,1,33.0,8650,524.0,"Dybbølsbro 3, 12. 8, 1577 København V",1577,55.66365479,12.56018228
11803350,2022-09-01,3,99.0,17300,524.0,"Marmorvej 45 2. th., st., 2100 København Ø",2100,55.7037962,12.59457596
11803363,2022-12-01,2,91.0,15500,511.0,"Marmorvej 21, 3. th., st., 2100 København Ø",2100,55.70380304,12.59537947
11803364,2022-11-01,4,130.0,21400,494.0,"Marmorvej 43, st. TH, 2100 København Ø",2100,55.70436694,12.59627768
11803268,2022-11-01,3,97.0,14350,444.0,"Nordre Teglkaj 46, st. TV, 2450 København SV",2450,55.65404963,12.54967115
11803353,2022-11-01,3,82.0,13650,499.0,"Dieselvej 32, 2. th, st., 2450 København SV",2450,55.65132821,12.55527079
11803354,2022-11-15,3,82.0,13650,499.0,"Dieselvej 34, st. th., st., 2450 København SV",2450,55.65093422,12.55477993
11803365,2022-12-01,4,112.0,15800,423.0,"Nordre Teglkaj 18, st. MF, 2450 København SV",2450,55.6541107,12.55023887
10-X00019963426001,2022-12-01,4,101.0,14700,437.0,"Ørestads Boulevard 49S, 7. 1, 2300 København S",2300,55.63614138,12.58291536
10-X00019983426001,2022-09-01,4,99.0,14600,442.0,"Ørestads Boulevard 49B, 4. 9, 2300 København S",2300,55.63657896,12.58304572
11803374,2022-10-12,2,78.0,13750,529.0,"Alliancevej 15, 3. tv., st., 2450 København SV",2450,55.6482888,12.55356288
11803360,2022-12-01,3,113.0,14600,388.0,"Alliancevej 31, 1. tv., st., 2450 København SV",2450,55.6482888,12.55356288
11803375,2022-11-01,4,122.0,16950,417.0,"Alliancevej 27, 4. tv., st., 2450 København SV",2450,55.6482888,12.55356288
11803333,2022-11-01,2,69.0,14750,641.0,"Fadet 6, 11. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
11803334,2022-11-01,2,69.0,14800,643.0,"Fadet 6, 12. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
11803335,2022-11-01,2,69.0,14850,646.0,"Fadet 6, 13. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
11803336,2022-11-01,2,69.0,14900,648.0,"Fadet 6, 14. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
11803337,2022-11-01,2,69.0,14950,650.0,"Fadet 6, 15. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
11803338,2022-11-01,2,69.0,15000,652.0,"Fadet 6, 16. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
11803339,2022-11-01,2,69.0,15050,654.0,"Fadet 6, 17. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
11803340,2022-11-01,2,69.0,15100,657.0,"Fadet 6, 18. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
11803341,2022-11-01,2,69.0,15150,659.0,"Fadet 6, 19. dør. 2, st., 1799 København V",1799,55.66570829,12.53279914
199500004911995004,2022-09-14,3,93.0,15000,484.0,"C.F. Møllers Allé 40, 5. th, 2300 København S",2300,55.63476171,12.57720817
10-X00020013426001,2022-09-01,4,97.0,14450,447.0,"Robert Jacobsens Vej 59, 4. 1, 2300 København S",2300,55.61983677,12.57350437
1770009528177009,2022-08-26,3,92.0,13950,455.0,"Gertrude Steins Vej 24, 4., 2300 København S",2300,55.63968386,12.58268348
1770009529177009,2022-10-13,1,29.0,7300,755.0,"Gl. Køge Landevej 40, 3. 302, 2500 Valby",2500,55.65571596,12.51155621
1770009531177009,2022-11-21,1,29.0,7200,745.0,"Gl. Køge Landevej 40, 2. 213, 2500 Valby",2500,55.65571596,12.51155621
1770009532177009,2022-09-28,1,35.0,7200,617.0,"Gl. Køge Landevej 40, 2. 236, 2500 Valby",2500,55.65571596,12.51155621
1770009530177009,2022-09-07,3,85.0,15100,533.0,"Strandlodsvej 27H, 5. th, 2300 København S",2300,55.66645737,12.62099821
1770009535177009,2022-09-15,1,35.0,7800,669.0,"Poppelstykket 6, 1. 112, 2450 København SV",2450,55.6512869,12.51149568
1770009536177009,2022-11-29,2,43.0,10300,719.0,"Poppelstykket 6, 4. 423, 2450 København SV",2450,55.6512869,12.51149568
1770009539177009,2022-09-22,1,35.0,7850,673.0,"Poppelstykket 8, 2. 259, 2450 København SV",2450,55.6512869,12.51149568
1770009537177009,2022-12-06,1,35.0,7250,621.0,"Poppelstykket 8, 1. 173, 2450 København SV",2450,55.6512869,12.51149568
1770009541177009,2022-09-15,1,35.0,7900,677.0,"Poppelstykket 6, 3. 313, 2450 København SV",2450,55.6512869,12.51149568
1770009540177009,2022-09-12,1,35.0,7850,224.0,"Poppelstykket 6, 2. 216, 2450 København SV",2450,55.6512869,12.51149568
1770009543177009,2023-02-21,5,114.0,17200,453.0,"Ørestads Boulevard 36, 5. 1, 2300 København S",2300,55.63968386,12.58268348
1770009544177009,2023-02-23,5,115.0,17200,449.0,"Ørestads Boulevard 36, 1. 2, 2300 København S",2300,55.63968386,12.58268348
1770009546177009,2022-11-24,1,35.0,7800,669.0,"Poppelstykket 8, 1. 146, 2450 København SV",2450,55.6512869,12.51149568
1770009547177009,2022-09-12,1,35.0,7950,227.0,"Poppelstykket 6, 4. 430, 2450 København SV",2450,55.6512869,12.51149568
1770009548177009,2022-10-12,1,35.0,7850,673.0,"Poppelstykket 8, 2. 281, 2450 København SV",2450,55.6512869,12.51149568
1770009288177009,2022-09-26,4,98.0,16900,517.0,"Strandlodsvej 27H, 1. 3, 2300 København S",2300,55.66645737,12.62099821
1770009338177009,2022-11-02,2,60.0,12100,605.0,"Halldór Laxness Vej 14, 4. th, 2300 København S",2300,55.63759825,12.58153146
1770009554177009,2022-11-01,4,97.0,16200,501.0,"Halldór Laxness Vej 14, 4. tv, 2300 København S",2300,55.63759825,12.58153146
1770009555177009,2022-11-02,3,83.0,13500,488.0,"Halldór Laxness Vej 18, 3. mf, 2300 København S",2300,55.63759825,12.58153146
1770009556177009,2023-03-15,4,102.0,17400,512.0,"Michael Strunges Vej 14, 5. tv, 2300 København S",2300,55.63759825,12.58153146
1770009553177009,2022-11-02,4,80.0,12800,160.0,"Else Alfelts Vej 34B, 2. 1, 2300 København S",2300,55.62182981,12.56801557
1770009542177009,2022-09-26,3,70.0,13500,579.0,"C. F. Møllers Allé 61, 3. tv, 2300 København S",2300,55.63563482,12.57837225
1770009558177009,2022-08-29,4,85.0,12900,455.0,"Else Alfelts Vej 34A, 1. 1, 2300 København S",2300,55.62182981,12.56801557
101380_270216,2022-12-01,2,54.0,12900,717.0,"Montagehalsvej 2, 3. 2, 2500 Valby",2500,55.65909432,12.5128694
1770009577177009,2022-09-01,3,89.0,15300,516.0,"Strandlodsvej 27B, 7. th, 2300 København S",2300,55.66645737,12.62099821
11803359,2022-11-01,3,108.0,14900,414.0,"Alliancevej 25, st. th., st., 2450 København SV",2450,55.6482888,12.55356288
101381_270216,2022-11-01,3,96.0,14800,462.0,"Gammel Køge Landevej 22T, 1. tv, 2500 Valby",2500,55.65918556,12.51448311
1770009583177009,2022-11-01,1,29.0,7800,807.0,"Poul Bundgaards Vej 5, 4. 96, 2500 Valby",2500,55.65926836,12.51011501
11803401,2022-12-01,3,103.0,16300,475.0,"Marmorvej 7A, st., 2100 København Ø",2100,55.70363727,12.59374908
11803402,2022-12-01,4,104.0,15800,456.0,"A.C. Meyers Vænge 6, st., 2450 København SV",2450,55.65322692,12.54336123
1770009584177009,2022-09-15,1,29.0,7700,797.0,"Poul Bundgaards Vej 5, 3. 74, 2500 Valby",2500,55.65926836,12.51011501
11803406,2022-12-01,4,110.0,17900,488.0,"Alliancevej 21, st., 2450 København SV",2450,55.64864622,12.55302618
11803405,2022-12-01,3,98.0,14800,453.0,"Alliancevej 19, st., 2450 København SV",2450,55.64850278,12.55293081
11803404,2022-11-01,4,100.0,15300,459.0,"Nordre Teglkaj 42, st., 2450 København SV",2450,55.65380259,12.54946445
1770009600177009,2022-09-26,1,29.0,7600,786.0,"Poul Bundgaards Vej 5, 2. 59, 2500 Valby",2500,55.65926836,12.51011501
11803407,2022-10-01,2,71.0,13495,570.0,"Bomhusvej 16B, 2. mf., st., 2100 København Ø",2100,55.72229617,12.55727406
101383_270216,2022-12-01,3,99.0,14900,452.0,"Gammel Køge Landevej 22F, 1. tv, 2500 Valby",2500,55.65966709,12.51427936
1770009609177009,2022-09-04,2,60.0,12500,625.0,"Strandlodsvej 11K, 2. mf, 2300 København S",2300,55.66645737,12.62099821
1770009613177009,2022-09-13,5,122.0,16600,408.0,"Ejler Billes Allé 29, 2300 København S",2300,55.62195651,12.57283507
101386_270216,2022-12-01,4,108.0,16200,450.0,"Gammel Køge Landevej 22T, 4. th, 2500 Valby",2500,55.65918556,12.51448311
11803345,2022-10-01,2,70.0,14500,621.0,"Klosterstræde 6, st., 1157 København K",1157,55.67892231,12.57585651
101387_270216,2022-12-01,1,69.0,11400,496.0,"Gammel Køge Landevej 22A, 2. 3, 2500 Valby",2500,55.65954305,12.51464219
101388_270216,2022-12-01,1,69.0,11500,500.0,"Gammel Køge Landevej 22A, 4. 3, 2500 Valby",2500,55.65954305,12.51464219
101389_270216,2022-12-01,1,69.0,11500,500.0,"Gammel Køge Landevej 22A, 4. 4, 2500 Valby",2500,55.65954305,12.51464219
1770009630177009,2022-11-28,3,71.0,11500,486.0,"Else Alfelts Vej 34A, st. 2, 2300 København S",2300,55.62182981,12.56801557
1770009639177009,2022-09-15,2,60.0,12900,645.0,"Ved Amagerbanen 17A, 2. th, 2300 København S",2300,55.66670573,12.62533695
10-X00020113426001,2022-09-01,4,112.0,15050,403.0,"Robert Jacobsens Vej 59, 7. 1, 2300 København S",2300,55.61983677,12.57350437
1770009648177009,2022-10-13,1,35.0,7500,643.0,"Gl. Køge Landevej 40, 5. 508, 2500 Valby",2500,55.65571596,12.51155621
1770009650177009,2022-09-12,2,57.0,11100,584.0,"Ved Amagerbanen 35D, st., 2300 København S",2300,55.66546337,12.62724058
1770009651177009,2022-09-26,4,100.0,18100,543.0,"Strandlodsvej 11L, 6. th, 2300 København S",2300,55.66645737,12.62099821
1770009652177009,2022-09-23,3,70.0,13700,587.0,"C. F. Møllers Allé 61, 5. tv, 2300 København S",2300,55.63563482,12.57837225
1770009653177009,2022-10-17,2,43.0,10200,712.0,"Poppelstykket 6, 3. 326, 2450 København SV",2450,55.65174886,12.51134881
1770009603177009,2022-11-10,1,29.0,7600,786.0,"Poul Bundgaards Vej 5, 2. 58, 2500 Valby",2500,55.65926836,12.51011501
1770009654177009,2022-09-23,1,46.0,11200,730.0,"Poul Bundgaards Vej 5, 5. 120, 2500 Valby",2500,55.65926836,12.51011501
101390_270216,2022-12-01,3,85.0,14500,512.0,"Lergravsvej 38, 2. th, 2300 København S",2300,55.66372722,12.62421799
1770009339177009,2023-03-01,2,53.0,11900,674.0,"Halldór Laxness Vej 40, 3. th, 2300 København S",2300,55.63759825,12.58153146
1770009656177009,2022-12-13,1,31.0,8800,568.0,"Njalsgade 151, 2300 København S",2300,55.66362639,12.58977079
11803409,2022-12-01,3,70.0,12800,549.0,"A.C. Meyers Vænge 120, 3. -2, st., 2450 København SV",2450,55.65144463,12.54126573
1770009373177009,2022-11-30,4,102.0,15500,456.0,"Richard Mortensens Vej 78C, . 10, 2300 København S",2300,55.61775628,12.56884475
1770009664177009,2022-10-11,1,35.0,7750,664.0,"Poppelstykket 6, 1. 117, 2450 København SV",2450,55.6512869,12.51149568
1770009665177009,2022-11-08,2,43.0,8950,624.0,"Poppelstykket 8, 1. 162, 2450 København SV",2450,55.65174886,12.51134881
1770009668177009,2022-09-26,2,43.0,9950,694.0,"Poppelstykket 8, 1. 165, 2450 København SV",2450,55.65174886,12.51134881
1770009669177009,2022-12-06,1,35.0,7300,626.0,"Poppelstykket 6, 2. 212, 2450 København SV",2450,55.6512869,12.51149568
1770009670177009,2022-10-28,2,43.0,10200,712.0,"Poppelstykket 6, 2. 232, 2450 København SV",2450,55.65174886,12.51134881
1770009672177009,2022-11-08,1,35.0,7300,626.0,"Poppelstykket 6, 2. 236, 2450 København SV",2450,55.6512869,12.51149568
1770009675177009,2022-11-22,1,35.0,7900,677.0,"Poppelstykket 6, 3. 318, 2450 København SV",2450,55.6512869,12.51149568
1770009676177009,2022-11-29,1,37.0,7900,641.0,"Poppelstykket 6, 3. 328, 2450 København SV",2450,55.6512869,12.51149568
1770009684177009,2022-11-07,1,35.0,7400,634.0,"Poppelstykket 6, 4. 411, 2450 København SV",2450,55.6512869,12.51149568
1770009679177009,2022-11-18,1,36.0,7600,633.0,"Poppelstykket 8, 5. 530, 2450 København SV",2450,55.6512869,12.51149568
1770009686177009,2022-10-28,1,37.0,7600,616.0,"Poppelstykket 8, 5. 527, 2450 København SV",2450,55.6512869,12.51149568
1770009685177009,2022-11-11,1,35.0,7400,634.0,"Poppelstykket 8, 4. 461, 2450 København SV",2450,55.6512869,12.51149568
1770009687177009,2022-12-19,1,37.0,8500,689.0,"Poppelstykket 8, 5. 522, 2450 København SV",2450,55.6512869,12.51149568
1770009689177009,2022-11-24,1,39.0,7600,585.0,"Poppelstykket 6, 5. 504, 2450 København SV",2450,55.6512869,12.51149568
1770009691177009,2022-09-28,1,44.0,8700,593.0,"Søndre Fasanvej 90, 4. 410, 2500 Valby",2500,55.66769246,12.51667676
1770009693177009,2022-09-30,2,58.0,11950,618.0,"Emma Gads Vej 1, 2. th, 2300 København S",2300,55.63563482,12.57837225
1770009695177009,2023-04-04,3,146.0,26500,545.0,"Christians Brygge 23, . 508, 1219 København K",1219,55.67181443,12.57927197
10-X00020143426001,2022-11-01,2,76.0,12450,470.0,"Ørestads Boulevard 192, 7. 1, 2300 København S",2300,55.61967749,12.57486478
11803413,2022-12-15,3,102.0,17950,528.0,"Marmorvej 13A, 3. th., st., 2100 København Ø",2100,55.70395245,12.59455258
11803416,2022-12-01,4,117.0,16100,413.0,"Støberigade 15, 1. tv., st., 2450 København SV",2450,55.6487712,12.55193747
11803418,2022-12-01,3,103.0,14500,422.0,"Dieselvej 10, 1. tv. , st., 2450 København SV",2450,55.65093422,12.55477993
11803419,2022-11-01,3,82.0,14500,530.0,"Dieselvej 30, 5. th., st., 2450 København SV",2450,55.65123697,12.55516726
11803422,2022-12-01,5,135.0,18700,416.0,"A.C. Meyers Vænge 66, st., 2450 København SV",2450,55.65255608,12.54288121
11803421,2022-12-01,4,115.0,16300,425.0,"Dieselvej 38, 4. mf., st., 2450 København SV",2450,55.65132821,12.55527079
11803423,2023-01-01,3,69.0,12700,552.0,"A.C. Meyers Vænge 120, 2. -3, st., 2450 København SV",2450,55.65144463,12.54126573
10-X00020153426001,2023-01-01,3,99.0,13200,400.0,"Ørestads Boulevard 49S, 2. 2, 2300 København S",2300,55.63614138,12.58291536
10-X00020163426001,2022-12-01,4,101.0,14100,419.0,"Ørestads Boulevard 49S, 2. 1, 2300 København S",2300,55.63614138,12.58291536
10-X00020173426001,2022-12-01,3,72.0,12800,533.0,"Ørestads Boulevard 49S, 9. 6, 2300 København S",2300,55.63614139,12.58291537
10-X00020183426001,2022-09-07,4,99.0,14300,433.0,"Ørestads Boulevard 49B, 1. 6, 2300 København S",2300,55.63657896,12.58304572
11803408,2022-10-01,3,91.0,16450,542.0,"Sundkaj 41, st. tv, 2150 Nordhavn",2150,55.71004763,12.59665472
1770009715177009,2022-09-14,1,31.0,7300,706.0,"Gl. Køge Landevej 40, 3. 339, 2500 Valby",2500,55.65571596,12.51155621
KK-009(2521),2022-12-01,2,65.0,12846,593.0,"Richard Mortensens Vej 25A, 3. tv, 2300 København S",2300,55.62178842,12.57203376
1770009717177009,2022-09-28,1,44.0,8700,593.0,"Søndre Fasanvej 90, 4. 405, 2500 Valby",2500,55.66769246,12.51667676
1770009720177009,2022-11-11,2,65.0,12100,558.0,"Richard Mortensens Vej 58, 3. 3, 2300 København S",2300,55.61902607,12.57070695
1770009722177009,2022-09-12,2,60.0,13050,652.0,"Strandlodsvej 27C, 7. mf, 2300 København S",2300,55.66645737,12.62099821
1770009723177009,2022-11-14,2,36.0,10500,875.0,"Amerikavej 19C, 2. 210, 1756 København V",1756,55.66899705,12.54217717
1770009724177009,2022-11-14,1,29.0,7600,786.0,"Poul Bundgaards Vej 5, 2. 47, 2500 Valby",2500,55.65926836,12.51011501
1770009730177009,2022-09-22,1,33.0,8700,791.0,"Amerikavej 19C, 3. 327, 1756 København V",1756,55.66899705,12.54217717
1770009731177009,2022-10-24,1,39.0,9100,700.0,"Amerikavej 19B, 3. 319, 1756 København V",1756,55.66899705,12.54217717
1770009733177009,2022-10-05,3,86.0,15200,530.0,"Strandlodsvej 17D, 3. tv, 2300 København S",2300,55.66645737,12.62099821
86#86JC-000423,2022-10-01,4,107.0,13888,389.0,"Amagerbrogade 37, 3. th, 2300 København S",2300,55.66447745,12.60071465
1770009743177009,2022-11-16,3,84.0,15200,543.0,"Strandlodsvej 17D, 2. th, 2300 København S",2300,55.66469902,12.62250075
1770009745177009,2022-12-02,1,31.0,8700,842.0,"Amerikavej 19A, 3. 309, 1756 København V",1756,55.66899705,12.54217717
1770009746177009,2022-11-28,5,126.0,17400,414.0,"Richard Mortensens Vej 54, 7. tv, 2300 København S",2300,55.61902607,12.57070695
1770009747177009,2022-11-16,4,102.0,15500,456.0,"Richard Mortensens Vej 78C, 6. tv, 2300 København S",2300,55.61775628,12.56884475
1770009734177009,2023-01-24,4,98.0,14000,429.0,"Richard Mortensens Vej 54, st. th, 2300 København S",2300,55.61902607,12.57070695
1770008600177009,2022-11-02,4,73.0,13500,555.0,"Gertrude Steins Vej 28, 3. 4, 2300 København S",2300,55.63968386,12.58268348
1770009751177009,2022-10-27,5,126.0,17100,431.0,"Richard Mortensens Vej 54, 5. tv, 2300 København S",2300,55.61902607,12.57070695
1770009753177009,2023-01-19,5,130.0,18000,415.0,"Robert Jacobsens Vej 24, 5. 2, 2300 København S",2300,55.62195651,12.57283507
1770009752177009,2022-09-30,5,150.0,17600,352.0,"Ejler Billes Allé 41, 2300 København S",2300,55.62195651,12.57283507
1770006201177009,2022-10-05,1,32.0,7100,666.0,"Gl. Køge Landevej 40, 1. 123, 2500 Valby",2500,55.65571596,12.51155621
1770009758177009,2022-09-27,1,32.0,7300,684.0,"Gl. Køge Landevej 40, 3. 323, 2500 Valby",2500,55.65571596,12.51155621
1770009759177009,2022-10-06,1,31.0,7400,716.0,"Gl. Køge Landevej 40, 4. 432, 2500 Valby",2500,55.65571596,12.51155621
199500005011995004,2022-11-02,3,87.0,14900,514.0,"Øresundsvej 138T, 1. tv, 2300 København S",2300,55.66100232,12.62605952
1770009401177009,2022-12-14,1,31.0,7500,726.0,"Gl. Køge Landevej 40, 5. 519, 2500 Valby",2500,55.65571596,12.51155621
11803411,2022-10-01,2,62.0,14450,699.0,"Pasteursvej 12, st., 1799 København V",1799,55.66570829,12.53279914
1770009761177009,2023-01-13,1,34.0,7600,671.0,"Gl. Køge Landevej 40, 6. 609, 2500 Valby",2500,55.65571596,12.51155621
1770009762177009,2022-10-05,1,32.0,7600,712.0,"Gl. Køge Landevej 40, 6. 614, 2500 Valby",2500,55.65571596,12.51155621
11803428,2022-11-01,4,132.0,22200,505.0,"Applebys Plads 2, 3. th., st., 1411 København K",1411,55.67102688,12.5856469
1770009775177009,2022-09-23,4,89.0,14400,485.0,"Nadine Gordimers Vej 24, 3. th, 2300 København S",2300,55.63563482,12.57837225
